"userid","id","from_visit","to_visit","place_id","visit_date","visit_type","session","mobile","mobile_ime","ipaddress","latitude","longitude","url_link","network","device","browse1","browse2","visit_count","social","up_count","down_count","web_qry","level","percent"
"68446-0844-C610A",307,"20:8","20:18",24,"2022-04-27",6,23,"6590991764","686955171272136","192.72.20.90","11.6959","77.4436","https://www.hackerrank.co m/challenges/compress-the -string/problem","Airtel",1,"Firefox","BlackBerry",70,"Facebook, Instagram, TikTok",15,8,"skin disease specialist","",0.0
"4020A-B6A7-FAA55",306,"10:39","11:35",18,"2022-04-24",9,25,"6263256529","764701507641452","192.25.194.196","10.3246","77.2263","https://web.facebook.com/ pg/cse.ruet/reviews/?ref= page_internal","BSNL",1,"Opera","Android Browser",56,"Facebook, Instagram",50,31,"design templates","",0.0
"AB1D2-8111-1B6ED",305,"3:23","3:51",13,"2022-04-30",1,23,"9797747539","695275549224092","192.218.105.48","11.3351","79.8075","http://members.tripod.com /~chaz16/3.html","Jio",2,"Opera","UC Browser",35,"Whatsapp, Youtube, Snapchat",10,12,"tripod members starchan","",0.0
"13073-7AAC-5D30E",304,"8:13","9:11",18,"2022-04-26",3,17,"6818218827","879423861294552","192.159.34.112","11.3924","78.8446","https://www.hackerrank.co m/jobs/search","Jio",2,"Opera","Android Browser",44,"Facebook, Youtube",35,26,"how to buy cloud space ","",0.0
"68446-0844-C610A",302,"8:35","9:17",22,"2022-04-28",1,35,"6590991764","686955171272136","192.127.131.67","11.7589","79.5793","http://www.canadahentai.c om","Jio",3,"Safari","Chrome",64,"Whatsapp",45,41,"canada hentai","",0.0
"42373-2D80-364D0",599,"16:6","16:21",17,"2022-05-01",4,28,"6826592916","551609031324661","192.88.99.76","10.6206","80.1347","https://www.coursera.org/ learn/python/home/week/1","Jio",3,"Opera","Internet Explorer",59,"Twitter, Google",44,8,"cloud computing usage","",0.0
"C45B3-4E24-D6717",477,"6:0","6:43",19,"2022-04-24",4,30,"8489922741","896211064170394","192.121.224.186","10.8981","78.7235","https://www.w3schools.com /php/func_string_crypt.as p","Airtel",2,"Internet Explorer","UC Browser",47,"Twitter, Instagram, TikTok",17,41,"learn programmings","",0.0
"DCD8A-2322-DF2D0",693,"12:54","13:12",21,"2022-04-23",3,29,"6947783653","459825430655512","192.183.241.250","11.4145","80.1730","https://github.com/shawon 100/Compiler-Design-Lab","Airtel",1,"Firefox","Internet Explorer",54,"Twitter, Google",40,27,"it companies","",0.0
"2A5EB-5A54-FAA8B",314,"16:7","16:47",15,"2022-04-24",3,18,"6731109808","764916594124398","192.247.74.198","10.9793","77.7587","https://web.facebook.com/ mmubinurrahman?sk=wall","BSNL",3,"Chrome","Internet Explorer",33,"Whatsapp",38,20,"how to buy cloud space ","",0.0
"346B0-75DA-36DAC",645,"20:16","20:43",21,"2022-04-23",2,10,"9496428092","270804395479013","192.210.50.147","10.1633","80.3235","https://crackedable.com/w inedt-crack-registration- code-free/#forward","BSNL",1,"Firefox","Internet Explorer",33,"Twitter",46,12,"music players","",0.0
"ABA50-DE34-E5DEE",637,"2:33","2:47",2,"2022-04-30",5,32,"6432349250","240122651720914","192.105.136.30","10.2806","77.6615","https://www.floydlabs.com /notebooks/dWULYLcW3dN62T LeyReUzJ/tree/floydhub/Bo otstrap","BSNL",1,"Internet Explorer","UC Browser",44,"Twitter, Youtube, TikTok",32,18,"game download","",0.0
"4C022-84D7-012D8",575,"20:26","21:2",4,"2022-05-01",3,39,"7688643128","612222018815571","192.43.77.125","10.8617","78.9057","https://web.facebook.com/ events/561372077532093/?a ctive_tab=about","Airtel",2,"Internet Explorer","Chrome",36,"Facebook, Instagram, TikTok",49,8,"online shopping ","",0.0
"2A5EB-5A54-FAA8B",480,"5:53","6:27",15,"2022-04-28",6,31,"6731109808","764916594124398","192.245.204.201","10.2835","79.9147","https://www.youtube.com/a nalytics?o=U","Airtel",1,"Firefox","BlackBerry",54,"Facebook",31,12,"covid 19 information","",0.0
"83FEF-5CDB-E7FFD",633,"9:21","9:57",1,"2022-05-02",1,28,"6518457740","964635411881574","192.137.102.139","11.6689","78.5333","http://www.somethingawful .com/hentai/","Airtel",1,"Firefox","Android Browser",70,"Whatsapp",24,27,"something awful","",0.0
"E56CD-C315-7CC77",434,"8:38","9:14",8,"2022-05-01",1,20,"6504744692","309982927235824","192.180.23.98","10.5579","79.9959","http://totchi.tripod.com/","Airtel",2,"Firefox","BlackBerry",32,"Facebook",15,36,"totchi tripod","",0.0
"4C022-84D7-012D8",526,"21:3","21:20",1,"2022-04-27",13,20,"7688643128","612222018815571","192.135.125.172","10.3940","79.9032","https://web.facebook.com/ search/str/shatil+ruet/ke ywords_users","Airtel",2,"Safari","Chrome",54,"Twitter, Youtube",1,48,"tik tak videos","",0.0
"68C06-20DC-8E6F5",476,"18:28","18:57",5,"2022-04-25",5,36,"9243421208","318498775544637","192.1.251.178","10.7953","77.1070","https://shoppurplehaze.co m/giftloyalty/admin/repor ts/transactionhistory.php","Vodafone",2,"Chrome","Chrome",31,"Facebook",16,26,"online game","",0.0
"CC4FB-160A-5C245",634,"1:16","2:10",25,"2022-05-02",7,33,"8905366896","111473011332166","192.214.214.0","10.1768","78.8399","http://noesis.ikor.org/da tasets/link-prediction","Airtel",1,"Internet Explorer","Safari (in-app)",67,"Twitter, Youtube",0,2,"online ebooks","",0.0
"527E6-6CDF-E1EC6",530,"10:15","11:6",9,"2022-04-23",3,39,"9662895044","348533112110829","192.171.150.170","10.2470","77.5497","http://bestitprograms.com /winedt-crack-keygen/","Jio",1,"Chrome","UC Browser",40,"Facebook, Google",50,17,"small companies","",0.0
"8704A-043F-02474",564,"18:11","18:46",9,"2022-05-01",1,35,"8505014129","110442417984240","192.86.248.78","10.6408","80.1403","http://www.angelfire.com/ journal/coldlemonade/inde x.html","Vodafone",2,"Opera","Internet Explorer",51,"Twitter",13,31,"angel fire","",0.0
"2B006-8333-0D585",531,"16:37","17:30",2,"2022-04-23",3,13,"7848254145","743448744019275","192.16.138.196","11.5966","77.1865","https://hr-testcases-us-e ast-1.s3.amazonaws.com/13 75/input02.txt?AWSAccessK eyId=AKIAJ4WZFDFQTZRGO3QA &Expires=1520006451&Signa ture=MPQvcD51UZhYFDM568rF vIjlxwE%3D&response-conte nt-type=text%2Fpla","Vodafone",2,"Firefox","Android Browser",62,"Whatsapp, Google, LinkedIn",0,2,"online shopping ","",0.0
"20701-1AD4-24B2D",661,"8:49","9:43",14,"2022-05-02",12,20,"6866238651","761894549079701","192.209.175.223","11.2480","77.4243","https://plus.google.com/+ NisdonCourses/posts/5JtGs WBgnzs","Airtel",2,"Chrome","UC Browser",40,"Twitter, Youtube",7,13,"online shop for cloths","",0.0
"1F4FB-8163-B4736",605,"10:15","10:54",3,"2022-05-02",8,30,"7269244234","115323950196075","192.197.40.70","11.6247","80.6257","https://www.diffchecker.c om/diff","BSNL",3,"Opera","Safari (in-app)",68,"Facebook, Instagram, TikTok",1,42,"rain news in tamilnadu","",0.0
"767EE-FA8F-D1544",488,"14:40","15:19",11,"2022-05-02",1,12,"6870059017","667764933868187","192.113.208.36","10.5133","77.8385","http://thesheeparecoming. tripod.com/papercrane/","Airtel",2,"Internet Explorer","Android Browser",47,"Twitter",23,2,"the sheepare coming","",0.0
"036E3-F45A-1BC4B",689,"2:54","3:45",15,"2022-05-02",11,34,"6731646767","279342433131673","192.109.13.248","10.6286","79.2974","https://www.owasp.org/ind ex.php/SQL_Injection","Vodafone",3,"Safari","BlackBerry",62,"Facebook, Instagram",34,8,"maintain agriculture plants","",0.0
"F875A-DD47-DE07C",566,"17:28","18:3",9,"2022-04-28",1,13,"7534661494","706929961793089","192.139.84.117","10.1105","77.5966","http://www.densetsu.com/","Jio",2,"Safari","UC Browser",35,"Facebook, Google, Snapchat",3,0,"densetsu","",0.0
"54FA5-6F1D-446F3",315,"21:58","22:31",10,"2022-04-28",12,30,"7132955191","276922165250305","192.50.217.202","11.9787","77.4213","https://console.starter-c a-central-1.openshift.com /console/project/ruetoj/b rowse/rc/ruetoj-3?tab=det ails","BSNL",2,"Firefox","Android Browser",43,"Twitter, Youtube",40,17,"medicine shopping","",0.0
"346B0-75DA-36DAC",461,"7:21","7:36",22,"2022-05-02",1,35,"9496428092","270804395479013","192.202.249.159","11.7705","77.5477","http://thesheeparecoming. tripod.com/papercrane/","Vodafone",1,"Firefox","Android Browser",67,"Twitter",6,31,"the sheepare coming","",0.0
"C807A-2F41-3B1C8",482,"15:15","16:2",18,"2022-04-24",6,22,"6861039083","484439937663080","192.34.47.245","11.1155","78.6253","https://www.py4e.com/tool s/pythonauto/?PHPSESSID=a ffff25372b46bd8f3d4849915 1f1fdb","Vodafone",3,"Safari","Chrome",61,"Twitter",30,36,"covid 19 information","",0.0
"2B006-8333-0D585",696,"15:14","15:31",14,"2022-05-01",6,23,"7848254145","743448744019275","192.238.14.102","10.7755","79.8466","https://plus.google.com/1 05080863010302898423/post s/5JtGsWBgnzs","BSNL",2,"Safari","Safari (in-app)",35,"Whatsapp, Google",8,34,"chat with online health care","",0.0
"60FE2-663D-A254B",660,"20:58","21:35",12,"2022-04-30",4,12,"7223828593","370628885092928","192.215.114.114","10.9368","77.7961","https://www.linkedin.com/ messaging/thread/63749286 43759570944/","Jio",2,"Opera","Chrome",63,"Whatsapp, Google, TikTok",34,27,"learn programmings","",0.0
"4F1E2-AD65-B8B07",313,"6:16","6:34",5,"2022-04-26",12,12,"7140262180","773416336657079","192.76.183.215","11.8348","79.2396","https://www.hackerrank.co m/network/followers","Airtel",1,"Firefox","Chrome",53,"Facebook, Instagram",21,36,"kids play dolls","",0.0
"B862B-3CA8-A33A0",606,"7:40","7:50",16,"2022-04-29",8,25,"6615166121","629728467284669","192.55.207.68","11.4855","79.3617","https://www.youtube.com/w atch?v=Dz1yMnnvpQo","Jio",3,"Firefox","Internet Explorer",54,"Whatsapp, Youtube",45,38,"election news in kerala","",0.0
"54FA5-6F1D-446F3",338,"20:49","21:36",21,"2022-04-27",4,40,"7132955191","276922165250305","192.22.116.107","10.4351","78.7045","https://campus.datacamp.c om/courses/intro-to-pytho n-for-data-science/chapte r-2-python-lists?ex=7","Jio",2,"Firefox","Android Browser",42,"Facebook, Google",28,43,"technologies ","",0.0
"78664-28B7-C6D82",687,"9:55","10:51",11,"2022-04-23",5,20,"8772006480","170394944738840","192.113.41.254","10.8088","77.8045","https://ezgif.com/video-t o-gif","Airtel",1,"Opera","Internet Explorer",69,"Facebook",6,36,"game download","",0.0
"8DBF1-73F8-C42F8",636,"20:41","21:19",15,"2022-04-24",11,33,"8308501657","171021189127479","192.163.2.47","11.2658","79.5870","http://codeforces.com/con tests","Vodafone",2,"Firefox","Internet Explorer",53,"Twitter",17,28,"wild animals information","",0.0
"527E6-6CDF-E1EC6",420,"18:48","19:22",1,"2022-05-01",7,29,"9662895044","348533112110829","192.178.196.50","11.1630","79.6071","https://datascience.stack exchange.com/questions/10 950/link-prediction-bench mark-datasets","Airtel",2,"Internet Explorer","Chrome",35,"Facebook, Youtube",47,30,"online examination","",0.0
"54FA5-6F1D-446F3",337,"16:8","17:1",6,"2022-04-24",6,31,"7132955191","276922165250305","192.80.253.197","11.8198","80.5234","https://shoppurplehaze.co m/giftloyalty/admin/custo mers/searchcustomer.php","BSNL",2,"Chrome","Chrome",38,"Twitter, Google",38,1,"covid 19 information","",0.0
"03F6E-F1F3-20CAF",332,"1:36","1:47",10,"2022-05-01",4,25,"6545105437","598818606862355","192.139.214.107","11.1167","78.2097","https://campus.datacamp.c om/courses/supervised-lea rning-with-scikit-learn/c lassification?ex=9","BSNL",2,"Safari","UC Browser",46,"Facebook, Youtube, LinkedIn",31,32,"learn programmings","",0.0
"8A0A8-43FF-7BAED",331,"8:41","9:34",4,"2022-04-27",13,23,"9953385008","817595782147579","192.234.206.169","11.5905","80.5525","https://www.sitepoint.com /t/sha512-hash-in-php/325 4","BSNL",1,"Safari","Chrome",30,"Whatsapp, Google, LinkedIn",0,18,"youtube channel creation","",0.0
"E41C4-1F2D-DA887",528,"6:12","7:2",21,"2022-04-29",1,12,"9286691777","860137624068754","192.147.15.233","10.4054","79.4878","http://ryogamasaki.netfir ms.com/","Airtel",2,"Firefox","Internet Explorer",38,"Twitter, Google",31,36,"ryogamasaki netfirms","",0.0
"2A5EB-5A54-FAA8B",367,"17:15","18:5",25,"2022-05-01",8,34,"6731109808","764916594124398","192.235.234.167","10.3024","78.4921","https://giphy.com/gifs/xT htalyeLTjC4nhzoY","Airtel",2,"Firefox","BlackBerry",56,"Twitter",48,39,"election news in tamilnadu","",0.0
"CBF4F-EC5C-EED01",574,"20:10","20:42",18,"2022-05-01",3,17,"6186736149","766525566010167","192.95.250.54","10.9290","80.6571","https://www.sitepoint.com /community/t/sha512-hash- in-php/3254/3","BSNL",3,"Opera","Internet Explorer",45,"Facebook, Google",31,14,"online shopping ","",0.0
"887B2-FF5C-ED3C0",565,"18:44","19:7",25,"2022-04-28",13,34,"7870349966","762054523214853","192.111.178.111","10.3912","79.9102","https://web.facebook.com/ MekTekBD/inbox/?selected_ item_id=100007801654210","Vodafone",2,"Safari","UC Browser",37,"Twitter, Google",39,41,"women safety","",0.0
"3C460-D4FD-110F0",498,"4:31","5:31",13,"2022-04-23",4,35,"7680269139","258699212233181","192.50.55.0","11.9309","78.9893","https://www.youtube.com/r esults?search_query=sql+i njection+2017","Airtel",1,"Firefox","UC Browser",65,"Twitter, Youtube, TikTok",32,32,"blockchain technologies","",0.0
"767EE-FA8F-D1544",346,"8:30","9:17",8,"2022-04-28",12,10,"6870059017","667764933868187","192.88.244.184","10.4959","78.8635","https://shoppurplehaze.co m/giftloyalty/admin/users /usermaint.php","BSNL",1,"Safari","Safari (in-app)",64,"Facebook, Youtube, Snapchat",8,15,"food order","",0.0
"1458A-BF33-B8424",481,"9:22","10:12",17,"2022-04-25",8,30,"8378841539","758568075794728","192.131.86.196","10.4594","78.3215","https://www.youtube.com/w atch?v=w9TAbVzZbl8","Vodafone",3,"Firefox","Android Browser",55,"Facebook, Instagram, TikTok",31,40,"rain news in tamilnadu","",0.0
"E56CD-C315-7CC77",353,"6:11","6:49",8,"2022-05-02",3,32,"6504744692","309982927235824","192.138.99.98","11.8947","78.6331","https://web.facebook.com/ events/561372077532093/?a ctive_tab=about","Vodafone",3,"Chrome","Android Browser",30,"Whatsapp, Youtube, LinkedIn",6,27,"online shopping ","",0.0
"DC455-CFDE-AE32A",383,"14:50","15:35",23,"2022-04-29",13,36,"8964935922","264165961064073","192.230.214.232","11.5380","77.9324","http://codeforces.com/pro file/Rezwan.Arefin01","Airtel",2,"Safari","Android Browser",38,"Whatsapp, Google",33,38,"villege complaints","",0.0
"767EE-FA8F-D1544",563,"4:3","4:30",24,"2022-04-26",12,40,"6870059017","667764933868187","192.8.137.77","10.3553","78.7554","https://plus.google.com/+ NisdonCourses/posts/5JtGs WBgnzs","Jio",1,"Safari","Chrome",48,"Facebook, Youtube, Snapchat",31,18,"online shop for cloths","",0.0
"4EDFA-15FA-CB146",475,"3:1","3:54",2,"2022-04-23",3,10,"6954578975","212092513864005","192.70.151.233","10.5881","78.2937","http://codeforces.com/con tests/with/nadyushka228","Jio",1,"Internet Explorer","Safari (in-app)",68,"Whatsapp",40,4,"how to buy cloud space ","",0.0
"CBF4F-EC5C-EED01",462,"9:0","9:55",4,"2022-05-01",2,19,"6186736149","766525566010167","192.176.177.46","10.9721","78.3290","https://www.youtube.com/w atch?v=8Q84M57fVm8","Airtel",3,"Opera","Safari (in-app)",70,"Whatsapp, Google, LinkedIn",50,11,"arts colleges","",0.0
"2BE1E-845E-16884",388,"20:41","20:56",25,"2022-04-30",12,17,"7720796992","834235272822436","192.180.42.105","11.3799","80.5793","https://python.howtocode. com.bd/more-list-opt.html","BSNL",3,"Firefox","Chrome",55,"Facebook, Instagram",34,4,"medicine shopping","",0.0
"8A0A8-43FF-7BAED",537,"15:38","16:38",24,"2022-04-27",13,25,"9953385008","817595782147579","192.138.61.66","11.4002","79.2536","https://forum.floydhub.co m/t/how-to-use-floyd-cli- when-your-computer-is-beh ind-a-proxy/87/2","Airtel",2,"Internet Explorer","BlackBerry",34,"Whatsapp",5,20,"villege complaints","",0.0
"ABA50-DE34-E5DEE",647,"1:48","2:14",2,"2022-04-25",9,24,"6432349250","240122651720914","192.8.83.22","10.6178","80.4897","https://beckernick.github .io/logistic-regression-f rom-scratch/","Airtel",3,"Safari","Internet Explorer",51,"Twitter, Instagram, LinkedIn",0,36,"design templates","",0.0
"A40D3-E46A-8A378",694,"2:5","2:25",9,"2022-05-02",13,39,"8629349358","411892294717733","192.159.142.86","10.7522","78.7830","https://archive.org/detai ls/all-archive-metadata-1 2-2015","BSNL",1,"Firefox","Android Browser",33,"Facebook, Instagram",37,40,"latest movies","",0.0
"C807A-2F41-3B1C8",596,"14:25","14:37",15,"2022-04-27",12,25,"6861039083","484439937663080","192.65.238.34","10.2135","78.4503","http://helpfulhub.com/346 01/","Vodafone",2,"Internet Explorer","BlackBerry",57,"Whatsapp, Google",5,5,"vegetables delivery","",0.0
"FA0B8-5CF7-D6421",607,"5:48","6:1",11,"2022-04-29",6,31,"9630581232","178207553490317","192.63.129.6","10.3549","78.6044","http://www.shawonruet.me/ 2016/08/assembly-8086-add -two-number.html","BSNL",2,"Chrome","Chrome",48,"Whatsapp, Google",9,8,"cancer speciality hospitals in tamilnadu","",0.0
"357E4-3AAF-D0537",312,"18:56","19:28",8,"2022-04-26",4,24,"9506472806","571363692424675","192.87.219.69","10.1369","80.1313","https://www.linkedin.com/ messaging/thread/63749286 43759570944/","Vodafone",3,"Internet Explorer","Safari (in-app)",59,"Facebook, Instagram",24,37,"learn programmings","",0.0
"A14A0-DCF6-ED1A4",608,"2:4","2:48",7,"2022-04-28",1,12,"9380081335","215723944748326","192.188.25.206","11.6216","80.6033","http://www.ceres.dti.ne.j p/~nekoi/senno/senfirst.h tml","Vodafone",1,"Chrome","BlackBerry",32,"Whatsapp, Google, TikTok",11,8,"ceres senfirst","",0.0
"48362-4E7F-B6173",639,"21:37","22:30",5,"2022-05-01",13,19,"9594011517","384753353343269","192.189.247.60","11.4986","79.7003","https://manage.openshift. com/","Airtel",1,"Opera","UC Browser",62,"Whatsapp",16,42,"food order","",0.0
"5F345-AC56-0F846",310,"5:40","6:11",7,"2022-04-28",3,22,"7266618031","485817346871613","192.83.136.171","10.1641","79.1413","https://www.hackerearth.c om/challenge/test/sql-sam ple-challenge/add-informa tion/","Vodafone",3,"Safari","Chrome",51,"Twitter, Instagram",39,1,"download oganization projects","",0.0
"767EE-FA8F-D1544",303,"7:36","8:10",5,"2022-05-01",10,17,"6870059017","667764933868187","192.189.73.232","10.2118","80.2675","https://www.dpreview.com/ learn/?/key=interpolation","Airtel",1,"Opera","Safari (in-app)",30,"Twitter",20,31,"women employment","",0.0
"BFE87-7807-352A4",686,"18:42","19:20",2,"2022-05-01",9,27,"9740646597","669555388711512","192.250.197.250","11.3482","79.1158","https://web.facebook.com/ pg/cse.ruet/reviews/?ref= page_internal","BSNL",2,"Internet Explorer","Safari (in-app)",37,"Whatsapp, Youtube",26,40,"design templates","",0.0
"C3B0F-C2BB-0F731",422,"6:50","7:3",19,"2022-04-29",1,13,"8869012402","932976216665209","192.3.142.179","11.9895","80.2031","http://www.fanworkrecs.co m/","Jio",2,"Opera","Android Browser",63,"Whatsapp",26,45,"fan work recs","",0.0
"1F4FB-8163-B4736",406,"1:21","1:58",4,"2022-04-29",1,11,"7269244234","115323950196075","192.184.193.208","11.5530","77.9829","http://www.cruelangel.net /divinitas/","Airtel",2,"Safari","Chrome",49,"Facebook",48,49,"cruelangel divinitas","",0.0
"B862B-3CA8-A33A0",323,"21:22","22:13",14,"2022-04-23",3,29,"6615166121","629728467284669","192.178.130.17","10.2310","78.8509","http://bestitprograms.com /winedt-crack-keygen/","Airtel",1,"Firefox","Safari (in-app)",68,"Whatsapp, Google, LinkedIn",41,24,"small companies","",0.0
"B100D-E1E4-633B0",600,"5:1","5:48",1,"2022-04-23",7,24,"7712211699","338865349061053","192.34.98.230","10.6664","80.4196","https://stackoverflow.com /questions/20183069/how-t o-sort-multidimensional-a rray-by-column","BSNL",1,"Chrome","Safari (in-app)",36,"Whatsapp, Instagram",20,10,"online class","",0.0
